"","Cluster","Gene_Clusters","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"431","a","a","GO:0002062","chondrocyte differentiation","16/1059","120/23210",0.000113118100708944,0.00134875619383588,0.00100340686719962,"14634/12824/269941/26416/12159/17260/218772/216616/107587/17242/20319/13601/14182/208647/23967/83925",16
"432","a","a","GO:2000105","positive regulation of DNA-dependent DNA replication","5/1059","12/23210",0.000118577229366797,0.00141057495767585,0.00104939692266132,"27214/52679/12545/108961/14182",5
"433","a","a","GO:0001667","ameboidal-type cell migration","36/1059","406/23210",0.000119214045425333,0.00141487524120274,0.00105259611762443,"55982/23790/212307/18128/241324/68743/108911/14234/12317/18472/14165/12159/56332/15289/13642/17260/14461/20358/13618/11600/64074/15200/18186/14268/16401/18741/384009/14182/73230/216285/16392/20315/328949/24071/68371/13482",36
"434","a","a","GO:0031113","regulation of microtubule polymerization","10/1059","53/23210",0.000122065588045043,0.00144097013745489,0.001072009409825,"230101/214444/22153/56742/13589/16765/14228/76686/260315/20393",10
"435","a","a","GO:0048546","digestive tract morphogenesis","10/1059","53/23210",0.000122065588045043,0.00144097013745489,0.001072009409825,"21410/14634/18128/14165/12159/15902/93840/20319/18741/20666",10
"436","a","a","GO:0000375","RNA splicing, via transesterification reactions","26/1059","256/23210",0.000122814734424059,0.00144097013745489,0.001072009409825,"68278/20624/67678/15382/68879/20641/53379/19205/53817/192159/212880/72486/71702/225027/319322/192170/56195/74255/19656/18148/76936/214572/68479/109095/320632/93686",26
"437","a","a","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","26/1059","256/23210",0.000122814734424059,0.00144097013745489,0.001072009409825,"68278/20624/67678/15382/68879/20641/53379/19205/53817/192159/212880/72486/71702/225027/319322/192170/56195/74255/19656/18148/76936/214572/68479/109095/320632/93686",26
"438","a","a","GO:0000398","mRNA splicing, via spliceosome","26/1059","256/23210",0.000122814734424059,0.00144097013745489,0.001072009409825,"68278/20624/67678/15382/68879/20641/53379/19205/53817/192159/212880/72486/71702/225027/319322/192170/56195/74255/19656/18148/76936/214572/68479/109095/320632/93686",26
"439","a","a","GO:0000460","maturation of 5.8S rRNA","7/1059","26/23210",0.000123696689368497,0.00144472110605615,0.00107479994207268,"56095/50911/74035/67276/227715/69639/18148",7
"440","a","a","GO:0006213","pyrimidine nucleoside metabolic process","7/1059","26/23210",0.000123696689368497,0.00144472110605615,0.00107479994207268,"69719/22247/21877/80914/51797/13178/18102",7
"441","a","a","GO:0031497","chromatin assembly","16/1059","121/23210",0.000124928446530731,0.00145579883610301,0.00108304121685073,"27221/66929/66336/15201/59001/381280/56086/70645/57741/17216/110749/50927/20586/18148/53605/15289",16
"442","a","a","GO:0030198","extracellular matrix organization","27/1059","271/23210",0.000126616110810137,0.00147212713450971,0.00109518865077975,"14114/12824/11352/18128/11787/15891/78892/14234/68169/104799/20586/14115/11803/229595/223838/64074/14268/20319/207596/26432/208177/268396/17300/94216/12830/13482/77018",27
"443","a","a","GO:0007517","muscle organ development","37/1059","424/23210",0.00013349063113111,0.00154855158777151,0.00115204460560341,"12534/28185/108000/18128/56198/20474/268697/14234/26416/109620/53817/12159/12912/19736/320790/13642/17260/17268/110532/11600/64082/13052/93840/14725/18741/14182/22003/11906/17967/16392/57265/17300/20666/11464/69852/109272/15430",37
"444","a","a","GO:0001658","branching involved in ureteric bud morphogenesis","11/1059","64/23210",0.000136564561236922,0.00158064252296519,0.00117591864962661,"16869/21410/14634/14048/58198/20474/12159/18510/18654/14734/15229",11
"445","a","a","GO:0006997","nucleus organization","16/1059","122/23210",0.000137801062079278,0.00159137001803463,0.00118389936717194,"50850/20017/72787/18817/234865/216853/103468/97165/72124/18472/105348/12649/71805/230908/107939/237336",16
"446","a","a","GO:1901657","glycosyl compound metabolic process","15/1059","110/23210",0.00014204406449762,0.00163669158621809,0.0012176163376336,"69719/22247/224794/21877/80914/11636/230101/51797/13178/19139/229363/19384/26357/18102/104215",15
"447","a","a","GO:0009954","proximal/distal pattern formation","8/1059","35/23210",0.000143187716287581,0.00164617824161495,0.00122467393278346,"14634/228357/269941/14165/15405/19378/23967/15430",8
"448","a","a","GO:2000104","negative regulation of DNA-dependent DNA replication","6/1059","19/23210",0.000144567399626344,0.00165833005955308,0.00123371427500677,"67141/13006/226409/12190/17688/24061",6
"449","a","a","GO:0043401","steroid hormone mediated signaling pathway","15/1059","111/23210",0.000157426411953677,0.00180153291155836,0.00134025000456365,"12189/72068/56198/27401/56351/12317/12159/14228/20586/56736/93686/16392/18212/15364/20393",15
"450","a","a","GO:0001824","blastocyst development","18/1059","149/23210",0.000157752444094427,0.00180153291155836,0.00134025000456365,"66929/72068/21410/70998/18005/99377/56456/217558/20937/12190/76044/84505/50927/23996/15161/12649/20586/15200",18
"451","a","a","GO:0055008","cardiac muscle tissue morphogenesis","12/1059","76/23210",0.000159654668826704,0.00180426242089434,0.00134228062242055,"18128/14234/109620/320790/11600/14725/18741/22003/16392/17300/11464/109272",12
"452","a","a","GO:0009163","nucleoside biosynthetic process","7/1059","27/23210",0.000160449100281905,0.00180426242089434,0.00134228062242055,"69719/22247/80914/11636/51797/229363/18102",7
"453","a","a","GO:0042455","ribonucleoside biosynthetic process","7/1059","27/23210",0.000160449100281905,0.00180426242089434,0.00134228062242055,"69719/22247/80914/11636/51797/229363/18102",7
"454","a","a","GO:0060045","positive regulation of cardiac muscle cell proliferation","7/1059","27/23210",0.000160449100281905,0.00180426242089434,0.00134228062242055,"12534/18128/268697/26416/17260/14182/17967",7
"455","a","a","GO:0061437","renal system vasculature development","7/1059","27/23210",0.000160449100281905,0.00180426242089434,0.00134228062242055,"18128/14234/12159/11600/18186/18131/23967",7
"456","a","a","GO:0061440","kidney vasculature development","7/1059","27/23210",0.000160449100281905,0.00180426242089434,0.00134228062242055,"18128/14234/12159/11600/18186/18131/23967",7
"457","a","a","GO:0072528","pyrimidine-containing compound biosynthetic process","7/1059","27/23210",0.000160449100281905,0.00180426242089434,0.00134228062242055,"69719/22247/22171/80914/51797/18102/237336",7
"458","a","a","GO:0001654","eye development","35/1059","397/23210",0.000164624847628886,0.0018471770566918,0.00137420695607473,"16869/14634/16449/29876/14234/50524/77579/14165/12159/81896/20586/15312/320790/15258/15289/19378/218772/17268/107587/18186/17536/18741/19126/22141/268396/17300/208936/18212/23937/18213/20666/270120/234267/242022/195727",35
"459","a","a","GO:0045137","development of primary sexual characteristics","23/1059","218/23210",0.000168861262912075,0.00189058394358422,0.00140649949982034,"109689/228421/12125/12316/237911/20474/12190/103468/97165/12443/73296/12159/17685/12416/15405/11600/11504/93837/14725/20319/23967/17300/15364",23
"460","a","a","GO:0031032","actomyosin structure organization","22/1059","204/23210",0.000169267949971811,0.00189101738022856,0.00140682195491445,"109689/13008/26934/268970/13605/12704/71819/20474/68743/50875/77579/16765/17260/18186/50876/22003/208177/268396/11464/109272/16669/218194",22
"461","a","a","GO:0009116","nucleoside metabolic process","13/1059","88/23210",0.000172508071178506,0.00192303465897254,0.00143064120223846,"69719/22247/224794/21877/80914/11636/51797/13178/19139/229363/19384/18102/104215",13
"462","a","a","GO:0007219","Notch signaling pathway","20/1059","177/23210",0.000175996994393783,0.00195768085322435,0.00145641623066352,"109689/21410/14048/18128/16449/56198/240055/14234/328365/14165/14461/14464/18131/12563/94187/17300/13610/67888/24071/16669",20
"463","a","a","GO:0003401","axis elongation","8/1059","36/23210",0.000176792994183297,0.00196228768273858,0.001459843480445,"21410/20474/14165/12159/243905/93840/20319/24063",8
"464","a","a","GO:0055021","regulation of cardiac muscle tissue growth","12/1059","77/23210",0.000181386524247235,0.00200893393988479,0.0014945459529627,"12534/28185/18128/268697/26416/53817/19736/17260/17268/13052/14182/17967",12
"465","a","a","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","5/1059","13/23210",0.000185451458854472,0.00204513958595092,0.00152148113521446,"67052/66977/73804/229841/72124",5
"466","a","a","GO:0072160","nephron tubule epithelial cell differentiation","5/1059","13/23210",0.000185451458854472,0.00204513958595092,0.00152148113521446,"16869/18510/17260/19126/23967",5
"467","a","a","GO:0007050","cell cycle arrest","17/1059","138/23210",0.000187482339810297,0.00206310866013944,0.0015348492239175,"14235/12189/270906/11636/18128/11787/74041/12443/12317/14165/105837/17685/57913/18432/15902/56710/67874",17
"468","a","a","GO:2000177","regulation of neural precursor cell proliferation","15/1059","113/23210",0.000192573036262701,0.00211460007126927,0.00157315624765211,"16869/14634/20419/18128/58198/12316/636931/56195/19716/53605/14461/15902/14725/17242/12484",15
"469","a","a","GO:1902115","regulation of organelle assembly","22/1059","206/23210",0.000194774720743023,0.00213421596993261,0.00158774949105299,"54141/72068/13006/20873/20460/100855/18817/17427/214444/18226/56455/27041/23881/17698/19684/24061/18148/235072/17260/231464/18213/12404",22
"470","a","a","GO:0110110","positive regulation of animal organ morphogenesis","14/1059","101/23210",0.000196656490606047,0.00215025043664782,0.00159967832896117,"16869/18128/16449/58198/20474/14165/12159/18510/12977/14464/17242/14182/24063/15364",14
"471","a","a","GO:0048557","embryonic digestive tract morphogenesis","6/1059","20/23210",0.000198579890518868,0.00216667103476956,0.00161189442924244,"21410/14634/14165/15902/18741/20666",6
"472","a","a","GO:0034332","adherens junction organization","16/1059","126/23210",0.000201568983839388,0.00219462501684452,0.00163269078792296,"12561/72349/23790/212307/108911/109620/16475/320873/19684/14260/18186/208177/12564/12563/320865/13640",16
"473","a","a","GO:0016358","dendrite development","28/1059","294/23210",0.000205454161888351,0.00221924848761162,0.00165100941346472,"107995/170728/11352/228357/16975/12704/93842/228662/13690/18472/223254/13838/53872/14056/12160/50772/14260/235072/17260/12808/18186/93686/56320/19091/18212/270120/20393/218194",28
"474","a","a","GO:0036297","interstrand cross-link repair","7/1059","28/23210",0.00020555794514558,0.00221924848761162,0.00165100941346472,"74335/227525/19361/66634/19362/17688/98415",7
"475","a","a","GO:0051307","meiotic chromosome separation","7/1059","28/23210",0.00020555794514558,0.00221924848761162,0.00165100941346472,"21973/215387/78658/22137/268465/105988/21974",7
"476","a","a","GO:0051984","positive regulation of chromosome segregation","7/1059","28/23210",0.00020555794514558,0.00221924848761162,0.00165100941346472,"23834/19357/14156/58186/108911/268697/229841",7
"477","a","a","GO:0071826","ribonucleoprotein complex subunit organization","24/1059","236/23210",0.000215875875949711,0.00232575707862802,0.0017302464558079,"13205/72068/217869/67832/29806/67678/432508/56351/68879/20641/55944/27041/53817/192159/15519/13669/56195/23881/110816/19656/100503670/214572/320632/231464",24
"478","a","a","GO:0042770","signal transduction in response to DNA damage","13/1059","90/23210",0.000217100439859447,0.00233203438489459,0.00173491645639376,"14235/12189/237877/52679/18817/76843/12190/26416/71702/57913/12649/18148/15258",13
"479","a","a","GO:0043087","regulation of GTPase activity","28/1059","295/23210",0.0002173661160468,0.00233203438489459,0.00173491645639376,"23790/109689/217869/19387/212307/227937/13605/57915/100855/108911/240168/18472/16475/13838/14056/19684/19736/72462/11544/208650/67839/24063/14062/13640/19091/18212/108797/18213",28
"480","a","a","GO:0072089","stem cell proliferation","17/1059","140/23210",0.000223277358387194,0.00239046321823289,0.00177838457382081,"14114/14634/67203/26934/18128/12316/97165/636931/18472/12159/19716/14013/20319/14182/12484/15364/20666",17
"481","a","a","GO:0050807","regulation of synapse organization","26/1059","266/23210",0.000227041017257135,0.00242570434030024,0.0018046021986605,"22154/107995/228357/16975/242662/20474/93842/18430/26416/18472/77579/223254/13838/53872/17260/104156/56320/12564/231637/13640/71436/18212/18213/22142/234267/12404",26
"482","a","a","GO:0022411","cellular component disassembly","32/1059","357/23210",0.000229116519460764,0.00244280040147068,0.00181732080952499,"72349/171580/12534/21973/50850/12266/228421/67006/73804/18817/77044/80986/70218/24015/50875/74374/94232/18472/22367/13838/16765/19684/20586/20588/276770/260315/50876/22003/268396/12484/20393/13482",32
"483","a","a","GO:0048010","vascular endothelial growth factor receptor signaling pathway","9/1059","47/23210",0.000235771499103304,0.00250855017368919,0.00186623533778621,"14234/26416/14165/12159/18654/14783/11600/18186/17300",9
"484","a","a","GO:0006401","RNA catabolic process","24/1059","238/23210",0.000245046274086989,0.00260184463333272,0.00193564173006512,"14156/17876/50911/245474/67678/327762/227715/83557/380669/636931/11991/19205/140486/18458/70640/192170/69639/11792/230908/18148/76936/56403/231464/269037",24
"485","a","a","GO:0045860","positive regulation of protein kinase activity","37/1059","438/23210",0.000254182798024291,0.00269328948257079,0.0020036721050987,"13205/23834/109689/26399/22596/72119/13605/404710/16975/20460/15505/381293/76044/269582/229841/268934/56742/12443/15519/14165/12159/16475/13838/14056/85305/18148/12977/11600/93840/15234/14182/12484/14062/27206/319955/18213/54635",37
"486","a","a","GO:0016032","viral process","27/1059","283/23210",0.000257163815422508,0.00271926923344911,0.0020229997349243,"13205/14114/19360/21973/107373/13006/18128/12125/22038/66949/27979/19205/84505/55944/18458/13194/13669/98415/15161/16201/20586/230908/72462/21974/110532/16004/18552",27
"487","a","a","GO:0060914","heart formation","7/1059","29/23210",0.00026036387731734,0.0027474537279955,0.00204396758330613,"14048/18128/12159/17260/14464/14725/16392",7
"488","a","a","GO:0072210","metanephric nephron development","8/1059","38/23210",0.000263507639665499,0.00277492983655943,0.00206440842809554,"16869/58198/12159/18510/14260/269152/23967/15229",8
"489","a","a","GO:0002011","morphogenesis of an epithelial sheet","10/1059","58/23210",0.000265759505788865,0.0027929204504069,0.00207779254122303,"18128/16449/16475/12160/243905/15200/93840/208177/71436/20666",10
"490","a","a","GO:0000469","cleavage involved in rRNA processing","6/1059","21/23210",0.000267326448569052,0.0027979442346158,0.00208152998435587,"50911/74035/67276/227715/69639/18148",6
"491","a","a","GO:1904666","regulation of ubiquitin protein ligase activity","6/1059","21/23210",0.000267326448569052,0.0027979442346158,0.00208152998435587,"107995/67141/67121/56150/18817/100503670",6
